"Messstation";"Gewässer";"Parameter";"Jahr";"Datum";"Tagesmittelwert";"Dimension";"GCODE";"Ost";"Nord";"AWGN ID"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.12.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.12.2024";"786,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.12.2024";"796,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.12.2024";"808,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"31.12.2024";"824,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"01.01.2025";"836,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"02.01.2025";"845";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"03.01.2025";"868,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"04.01.2025";"841,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"05.01.2025";"840,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"06.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"07.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"08.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"09.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"10.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"11.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"12.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"13.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"14.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"15.01.2025";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"16.01.2025";"804";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"17.01.2025";"820,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"18.01.2025";"831,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"19.01.2025";"835,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"20.01.2025";"838,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"21.01.2025";"847,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"22.01.2025";"853,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"23.01.2025";"863,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"24.01.2025";"889,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"25.01.2025";"900";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"26.01.2025";"904,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"27.01.2025";"886,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"28.01.2025";"881";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"29.01.2025";"811";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"30.01.2025";"752,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"31.01.2025";"742";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"01.02.2025";"765,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"02.02.2025";"798,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"03.02.2025";"820,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"04.02.2025";"834,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"05.02.2025";"846,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"06.02.2025";"857,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"07.02.2025";"872,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"08.02.2025";"880,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2025";"09.02.2025";"891,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"01.01.2024";"8,5";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"02.01.2024";"8,7";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"03.01.2024";"8,7";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"04.01.2024";"8,8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"05.01.2024";"8,6";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"06.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"07.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"08.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"09.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"10.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"11.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"12.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"13.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"14.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"15.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"16.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"17.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"18.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"19.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"20.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"21.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"22.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"23.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"24.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"25.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"26.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"27.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"28.01.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"29.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"30.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"31.01.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"01.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"02.02.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"03.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"04.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"05.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"06.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"07.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"08.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"09.02.2024";"8,3";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"10.02.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"11.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"12.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"13.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"14.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"15.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"16.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"17.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"18.02.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"19.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"20.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"21.02.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"22.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"23.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"24.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"25.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"26.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"27.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"28.02.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"29.02.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"01.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"02.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"03.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"04.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"05.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"06.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"07.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"08.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"09.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"10.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"11.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"12.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"13.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"14.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"15.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"16.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"17.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"18.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"19.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"20.03.2024";"7,9";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"21.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"22.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"23.03.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"24.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"25.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"26.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"27.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"28.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"29.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"30.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"31.03.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"01.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"02.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"03.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"04.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"05.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"06.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"07.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"08.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"09.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"10.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"11.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"12.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"13.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"14.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"15.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"16.04.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"17.04.2024";"-";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"18.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"19.04.2024";"8,2";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"20.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"21.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"22.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"23.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"24.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"25.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"26.04.2024";"8";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"27.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"28.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"29.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"30.04.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"01.05.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"02.05.2024";"8,1";" -";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"pH-Wert bei ...Grad Celsius";"2024";"03.05.2024";"7,8";" -";"CYY208";"527.314";"5.391.653";"2.345"
